text,label
"['शिल्प', 'शिन्डे', 'I', 'hate', 'u', 'घमण्डी', 'Ho', 'आप', 'Bahar', 'अकर्भी', 'बुराई', 'कर', 'रहि', 'ho', 'U', 'know', 'what', 'आप', 'जीत', 'k', 'भि', 'हरी', 'ho', 'and', 'हीना', 'हार', 'k', 'भि', 'jiti', 'h', 'समजी', 'शिल्प', 'शिन्डे', 'मराठ्यांच', 'नव', 'मातीत', 'मिलावल', 'टूनी']",yes
"['thats', 'y', 'I', 'hate', 'रणवीर', 'jo', 'अज', 'पटा', 'चला']",yes
"['प्लज', 'उसका', 'naam', 'mat', 'लीजिए', 'sab', 'उतार', 'जाती', 'है', 'hate', 'him']",yes
"['हरदश', 'i', 'hate', 'you', 'we', 'need', 'you', 'for', 'शिल्प', 'जि']",yes
"['हमने', 'colors', 'channel', 'ko', 'देखना', 'band', 'कर', 'दिया', 'है', 'क्योकी', 'उन्होने', 'कम', 'vote', 'के', 'बाद', 'भि', 'शिल्प', 'Ko', 'जानभूझकर', 'winner', 'बनाया', 'I', 'hate', 'you', 'big', 'boss', 'hate', 'u', 'colors', 'hate', 'you', 'सलमन']",yes
"['In', 'one', 'Tweet', 'I', 'can', 'See', 'Difference', 'between', 'हिन्दुवत', 'and', 'हिन्दुइज़्म', 'No', 'wonder', 'जिसकी', 'डीपी', 'लगाए', 'उसने', 'Tu', 'dead', 'वोमन', 'ka', 'rape', 'करने', 'ko', 'Bola', 'Tha', 'shakha', 'कि', 'पैदाश', 'तुझ', 'जैसे', 'हिंदु', 'Subah', 'दुर्गा', 'सरस्वती', 'पूजते', 'Hain', 'air', 'रात', 'तक', 'किसी', 'दसरी', 'नारी', 'ka', 'rape', 'कर', 'चुके', 'hotel', 'Hain']",no
"['साले', 'भैन', 'के', 'lode', 'बोहोट', 'देशभक्त', 'बना', 'फिरता', 'है', 'आउर्', 'तेरे', 'fraud', 'देशभक्त', 'ko', 'koi', 'कुच', 'बोल', 'de', 'to', 'भगवन', 'se', 'उसके', 'rape', 'के', 'लिए', 'दुआ', 'करता', 'है', 'अक्की', 'कि', 'fraud', 'देशभक्ति', 'se', 'bahar', 'निकाल', 'आउर्', 'देश', 'के', 'लिए', 'सच', 'mein', 'कुच', 'कर', 'किसी', 'कि', 'behen', 'कि', 'rape', 'कि', 'दुआ', 'करके', 'tu', 'झाट', 'भि', 'नही', 'उखाड़ेगा']",yes
"['han', 'wo', 'suit', 'करता', 'है', 'k', 'बचियों', 'ka', 'rape', 'होता', 'जायलॉग', 'मरिये', 'कॉरप्ट', 'कुच', 'na', 'कार्यद्र', 'अलिया', 'बोली', 'to', 'suit', 'नई', 'करता', 'अप', 'ko']",no
"['Jo', '3साल', 'कि', 'बच्चियों', 'ka', 'rape', 'कर', 'दिया', 'जता', 'है', 'वो', 'भि', 'क्या', 'खुद', 'ज्ञी', 'तिशमे', 'on', 'u']",yes
"['रणवीर', 'singh', 'ne', 'rape', 'कर', 'डिया', 'इसलिये']",no
"['जुब', 'किस', 'लार्की', 'ka', 'rape', 'होता', 'है', 'जैसे', 'अज', 'कल', 'पाकिस्तान', 'main', 'ho', 'रहा', 'है', 'to', 'वोह', 'mar', 'जहि', 'है', 'hain', 'air', 'us', 'कि', 'तद्फीन', 'kay', 'bad', 'अज़ीज़', 'o', 'अकरब', 'un', 'kay', 'घार', 'जते', 'hain', 'आउर्', 'us', 'kay', 'वालिद', 'आउर्', 'करीबी', 'रिश्तार', 'ko', 'kay', 'साठ', 'अफसोस', 'करते', 'hain', 'आउर्', 'कहते', 'hain', 'अल्लाहिमार्जी']",yes
"['Are', 'एमसी', 'क्या', 'कांग', 'शशन', 'me', 'rape', 'नही', 'होता', 'tha']",no
"['बेटिया', 'पैडा', 'hi', 'mat', 'करोगर्ब', 'हत्या', 'ko', 'प्रमोट', 'करोबेटियों', 'ko', 'गवार', 'रखोखुलेम', 'rape', 'hone', 'दुमार्दों', 'कि', 'दुनिया', 'ko', 'भडवा', 'दू']",yes
"['पाकिस्तान', 'हिंदु', 'कि', 'गांद', 'मेई', 'danda', 'देते', 'hain', 'आउर्', 'हिंदूस', 'अपनी', 'वोमन', 'ko', 'rape', 'कर', 'के', 'कश', 'ho', 'जतें', 'hain']",yes
"['नरेंद्रमोदी', 'g', 'capital', 'punishment', 'for', 'rapist', 'Ya', 'अभि', 'आउर्', 'rape', 'hone', 'ka', 'इंतजार', 'करेगी', 'sarkar']",no
"['Or', 'आप', 'अनकेसाथ', 'सेल्फी', 'ले', 'रहे', 'ho', 'मुझे', 'ye', 'अच्छा', 'नही', 'लगा', 'i', 'hate', 'you', 'sir']",yes
"['कश', 'एक', 'picture', 'मुहमद', 'प्र', 'भि', 'बीएन', 'जयूसने', 'अपने', 'सामने', 'ज्युश', 'महिलाओ', 'Ka', 'rape', 'कराया', 'थाक्यूकी', 'ye', 'अल्लाह', 'Ka', 'आदेश', 'ठाकुरान', 'me', 'भि', 'लिखा', 'हिश्श', 'प्र', 'film', 'बननी', 'चाहिए']",no
"['Dont', 'worry', 'I', 'also', 'love', 'her', 'केबल', 'शिल्प', 'कुछ', 'जड़ा', 'पसन्द', 'है', 'or', 'कुछ', 'नही', 'koi', 'hate', 'नही', 'करता', 'शुभांगी', 'ko']",no
"['मोड़ी', 'जिका', 'उत्तराखंड', 'के', 'युवाओं', 'ko', 'army', 'के', 'अलवा', 'koi', 'option', 'नही', 'हैकितनी', 'घरो', 'main', 'मतम', 'आउर्', 'कारवाना', 'हैट्स', 'shameful', 'that', 'we', 'have', 'lost', 'so', 'many', 'youth', 'due', 'पाक', 'तेरोरिस्मवे', 'want', 'अंस्वेरी', 'know', 'it', 'will', 'again', 'be', 'इग्नोर्ड']",yes
"['Jab', 'किसी', 'movie', 'm', 'rape', 'ya', 'बिकनी', 'ka', 'seen', 'ho', 'to', 'ऐसी', 'seen', 'ko', 'na', 'दिखने', 'k', 'लिए', 'koi', 'आवाज', 'टीके', 'नहि', 'उत्तातब', 'मजे', 'ले', 'कर', 'देखते', 'हैनेक', 'पद्मावती', 'movie', 'है', 'जिस', 'k', 'लिए', 'करनी', 'सेना', 'जान', 'माल', 'ka', 'हानी', 'टीके', 'फूचने', 'k', 'लिए', 'खुले', 'Aam', 'media', 'm', 'धमकी', 'de', 'रहि', 'है', 'आउर्', 'sarkar', 'खामोश', 'है', 'koi', 'action', 'नहि']",yes
"['उसह', 'गोतम', 'k', 'भै', 'ne', 'hire', 'किया', 'tha', 'I', 'hate', 'that', 'हरदश', 'जननी']",yes
"['जरा', 'हरयाना', 'rape', 'case', 'प्र', 'भि', 'कुछ', 'बोलिये']",no
"['Anyway', 'आप', 'क्रो', 'जै', 'मीम', 'जै', 'भीम', 'ka', 'नारा', 'बुलन्द', 'ऐसा', 'hi', 'जोगेंद्र', 'नाथ', 'मंडल', 'ne', 'किया', 'tha', '1947', 'me', 'ब्राह्मीण', 'आपको', 'tu', 'b', 'खदे', 'to', 'मनुवाद', 'नजर', 'aa', 'जता', 'h', 'मुस्लिम', 'chun', 'chun', 'k', 'मार', 'rhe', 'h', 'rape', 'b', 'केर', 'देते', 'h', 'to', 'आपको', 'भाईचारा', 'नज्र', 'आता', 'h', 'जिओ', 'बहादुर', 'जिओ']",no
"['अज', 'अखिल', 'ko', 'rape', 'कि', 'बात', 'भि', 'बता', 'di', 'दिल', 'p', 'एक', 'बोझ', 'tha', 'हल्का', 'ho', 'गया', 'है']",no
"['Rape', 'ka', 'मतलब', 'rape', 'है', 'चाहे', 'वो', 'किसी', 'भि', 'age', 'कि', 'ho', 'please', 'age', 'कि', 'दीवार', 'na', 'khadi', 'करें']",no
"['पोगट', 'सिस्टर्स', 'waise', 'to', 'बाडा', 'लाप', 'पेलते', 'है', 'अज', 'कल', 'खामोश', 'है', 'एक', 'सब्द', 'नही', 'rape', 'कसेस', 'k', 'बारे', 'me']",yes
"['make', 'जलान्य', 'hate', 'hate', 'पींटरीन']",no
"['Mashal', 'khan', 'ko', 'too', 'पहली', 'इंसाफ', 'दिला', 'लू', 'or', 'us', 'बची', 'ko', 'जिस', 'क्य', 'साठ', '5', 'लोगो', 'न्य', 'rape', 'किया', 'sare', 'aam']",yes
"['Par', '18', 'साल', 'se', 'कम', 'ka', 'लड़का', 'rape', 'करे', 'तोह', 'फासी', 'नही', 'मिलेगी']",no
"['I', 'just', 'hate', 'सहानुभूति', 'dene', 'wale', 'log']",yes
"['superb', 'कोशिश', 'main', 'लगी', 'हुई', 'है', 'मर्य', 'शकील', 'कि', 'सलीम', 'जी', 'कुच', 'तोह', 'मोड़ी', 'जी', 'के', 'खिलाफ', 'बोलैंथिस', 'is', 'what', 'i', 'hate', 'we', 'are', 'one', 'if', 'we', 'want', 'to', 'be', 'ट्रेटेड', 'like', 'one', 'फिर', 'यह', 'sab', 'डिमाग', 'main', 'लेकर', 'आने', 'कि', 'koi', 'जरुरत', 'नहीं', 'है']",yes
"['मलखटर', '12साल', 'se', 'कम', 'wali', 'ka', 'rape', 'करोगे', 'तोह', 'फैंसीगूड']",no
"['तोह', '12', 'साल', 'se', 'उप्र', 'wali', 'किसी', 'कि', 'मा', 'बेटी', 'नहि', 'है', 'ya', 'उनको', 'rape', 'ho', 'koi', 'फर्क', 'ni']",no
"['I', 'hate', 'you', 'साक्षि', 'महराज', 'क्यू', 'दुश्मनी', 'है', 'उनसे', 'आप', 'ko']",yes
"['निम्रसोहैल06', 'hate', 'हमारी', 'लार्की', 'tu', 'Batman', 'है']",no
"['Jab', 'बीजीपी', 'wale', 'निर्भय', 'case', 'Ko', 'laker', 'आंदोलन', 'jar', 'रहे', 'the', 'tab', 'आप', 'जैसे', 'hi', 'log', 'इसमे', 'शमील', 'the', 'आउर्', 'media', 'भि', 'आप', 'के', 'साठ', 'tha', 'आउर्', 'अब', 'jab', 'rape', 'ho', 'रहे', 'है', 'rapist', 'Ko', 'बचने', 'के', 'लिए', 'बोल', 'रहा', 'ho']",yes
"['काबिल', 'Ka', 'rape', 'Jo', 'हुआउसका', 'यादें', 'अभि', 'am', 'ताजा', 'है', 'बिचारा', 'इसलिये', 'रोरह', 'हैऔर', 'कृश4', 'कि', 'भि', 'बायेंगे', 'koi', 'na', 'कोईब', 'यह', 'direct', 'retire', 'hoga']",no
"['जवाहर्यदवब्प', 'sir', 'ye', '12', 'साल', 'क्या', 'होता', 'rape', 'कि', 'सजा', 'केवल', 'फासी', 'अब', 'wo', 'किसी', 'b', 'age', 'कि', 'लडकी', 'क्यू', 'na', 'ho']",no
"['I', 'hate', 'both', 'ब्रियानी', 'ma', 'सर्फ', 'बोटी', 'होनी', 'चये']",yes
"['I', 'hate', 'पॉल्यूरेथेन', 'Naam', 'na', 'लौ', 'उसका']",yes
"['भैतुउउनुउतुमू', 'कुच', 'पटा', 'भि', 'h', 'कि', 'निहामारे', 'यहा', 'सवन', 'or', 'सकरात', 'जरूर', 'दिये', 'hate', 'h', 'or', 'tum', 'भुल', 'ग्ये', 'हमेसा', 'कि', 'तरह', 'पिक्विटॉल्कंबर्गलर5ओके']",no
"['Wo', 'पीछा', 'नहि', 'करती', 'wo', 'rape', 'नहि', 'करती', 'wo', 'यकतार्फा', 'मोहब्बत', 'm', 'कताल', 'नहि', 'करती']",no
"['अध्य', 'लूग', 'वाहन', 'hate', 'mail', 'भेजते', 'hain']",no
"['न्यूंडिया', 'ka', 'age', 'limit', 'है', 'क्या', 'जिन', 'लडकियों', 'par', 'rape', 'सबीत', 'hoga', 'agar', 'survive', 'कर', 'गयीं', 'उनसे', 'अमित', 'shah', 'रहुल', 'vote', 'लेंगे', 'कइसे', 'आप', 'दोनो', 'आफीकफॉर्ग', 'अपने', 'मन्नकीबात', 'me', 'हरयाना', 'me', 'rape', 'survivor', 'आउर्', 'Rapist', 'se', 'क्या', 'expect', 'करते', 'hain', 'share', 'करिये']",yes
"['Ye', 'प्रियांक', 'क्या', 'बोल', 'रहा', 'he', 'ye', 'खुद', 'नही', 'बोल', 'रहा', 'tha', 'शिल्प', 'ko', 'सांड', 'जैसी', 'BODY', 'wali', 'wow', 'man', 'to', 'कर', 'रहा', 'he', 'इसके', 'मुहन', 'पे', 'चप्पल', 'मार', 'k', 'आऊ', 'or', 'ye', 'बेनफ्शा', 'i', 'hate', 'you', 'मत्विट्रोलपोलिस']",yes
"['एक', 'hi', 'रसता', 'है', 'रेपिस्ट', 'के', 'सात', 'jo', 'सौदी', 'अरबिया', 'me', 'होता', 'है', 'यहा', 'per', 'b', 'karo', 'यकीन', 'mano', 'फिर', 'koi', 'rape', 'नही', 'होगा']",no
"['To', 'क्या', '12', 'साल', 'कि', 'होते', 'hi', 'लडकी', 'rape', 'बर्दाश्त', 'करने', 'लायक', 'ho', 'जाती', 'है', 'or', 'rapist', 'ka', 'गुनह', 'कम', 'ho', 'जता', 'है', 'बहोत', 'अछी', 'सोच', 'है', 'हैंगथरासिस्ट']",yes
"['तेरे', 'ma', 'ka', 'भोषण', 'sorry', 'सचे', 'दिल', 'se', 'दुवा', 'तेरे', 'घार', 'कि', 'औरत', 'behen', 'ka', 'rape', 'होजये', 'नंगे', 'nach', 'दिखो', 'or', 'tu', 'अपने', 'ka', '20आरएस', 'mein', 'देना', 'ka', 'काम', 'करेगा']",no
"['6', 'din', 'मै', '8', 'बाडी', 'gang', 'rape', 'जिस', 'मै', 'se', '15', 'कि', 'student', 'थि', '210', 'कि', 'student', '312', 'कि', 'student', 'थि']",no
"['Jab', 'तक', 'rape', 'कि', 'सजा', 'फंसी', 'नही', 'होगी', 'tab', 'तक', 'kanoon', 'ka', 'खौफ', 'नही', 'होगसख्त', 'kanoon', 'कयों', 'नही', 'ban', 'रहा', 'है', 'ye', 'भि', 'सोचने', 'wali', 'बात', 'है']",no
"['अपने', 'hate', 'थोडा', 'कुम', 'करवाना']",no
